decimalLatitude,decimalLongitude,species,speciesKey,occurrenceStatus,geometry
-33.608338,150.89028,Crinia signifera,2424585.0,1,POINT (150.89028 -33.608338)
-33.726119,150.460259,Limnodynastes peronii,2429583.0,1,POINT (150.460259 -33.726119)
-33.790407,150.687383,Limnodynastes peronii,2429583.0,1,POINT (150.687383 -33.790407)
-33.524299,150.624275,Crinia signifera,2424585.0,1,POINT (150.624275 -33.524299)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.52434,150.623758,Crinia signifera,2424585.0,1,POINT (150.623758 -33.52434)
-33.726073,150.460245,Limnodynastes peronii,2429583.0,1,POINT (150.460245 -33.726073)
-33.743408,150.861061,Crinia signifera,2424585.0,1,POINT (150.861061 -33.743408)
-33.7703,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7703)
-33.7331,150.633,Crinia signifera,2424585.0,1,POINT (150.633 -33.7331)
-33.7702,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7702)
-33.7698,150.694,Limnodynastes peronii,2429583.0,1,POINT (150.694 -33.7698)
-33.755487,150.62342,Limnodynastes peronii,2429583.0,1,POINT (150.62342 -33.755487)
-33.695384,150.552416,Crinia signifera,2424585.0,1,POINT (150.552416 -33.695384)
-33.72595,150.460325,Limnodynastes peronii,2429583.0,1,POINT (150.460325 -33.72595)
-33.755432,150.623464,Limnodynastes peronii,2429583.0,1,POINT (150.623464 -33.755432)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.7905,150.875,Limnodynastes peronii,2429583.0,1,POINT (150.875 -33.7905)
-33.7518,150.653,Limnodynastes peronii,2429583.0,1,POINT (150.653 -33.7518)
-33.725967,150.460311,Limnodynastes peronii,2429583.0,1,POINT (150.460311 -33.725967)
-33.539273,150.422321,Limnodynastes peronii,2429583.0,1,POINT (150.422321 -33.539273)
-33.743866,150.861559,Crinia signifera,2424585.0,1,POINT (150.861559 -33.743866)
-33.7269,150.699,Litoria fallax,2427671.0,1,POINT (150.699 -33.7269)
-33.746759,150.861784,Crinia signifera,2424585.0,1,POINT (150.861784 -33.746759)
-33.842383,150.607924,Limnodynastes peronii,2429583.0,1,POINT (150.607924 -33.842383)
-33.524322,150.624328,Crinia signifera,2424585.0,1,POINT (150.624328 -33.524322)
-33.524231,150.624044,Crinia signifera,2424585.0,1,POINT (150.624044 -33.524231)
-33.524305,150.624252,Limnodynastes peronii,2429583.0,1,POINT (150.624252 -33.524305)
-33.7703,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7703)
-33.524299,150.624275,Limnodynastes peronii,2429583.0,1,POINT (150.624275 -33.524299)
-33.7703,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7703)
-33.773753,150.826413,Limnodynastes peronii,2429583.0,1,POINT (150.826413 -33.773753)
-33.842383,150.607924,Uperoleia laevigata,2424630.0,1,POINT (150.607924 -33.842383)
-33.743561,150.860466,Crinia signifera,2424585.0,1,POINT (150.860466 -33.743561)
-33.524304,150.624322,Limnodynastes peronii,2429583.0,1,POINT (150.624322 -33.524304)
-33.726119,150.460259,Crinia signifera,2424585.0,1,POINT (150.460259 -33.726119)
-33.757446,150.622532,Crinia signifera,2424585.0,1,POINT (150.622532 -33.757446)
-33.755506,150.623433,Limnodynastes peronii,2429583.0,1,POINT (150.623433 -33.755506)
-33.5642,150.674,Limnodynastes peronii,2429583.0,1,POINT (150.674 -33.5642)
-33.6839,150.581,Limnodynastes peronii,2429583.0,1,POINT (150.581 -33.6839)
-33.7551,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7551)
-33.524433,150.624232,Limnodynastes peronii,2429583.0,1,POINT (150.624232 -33.524433)
-33.74819,150.865435,Limnodynastes peronii,2429583.0,1,POINT (150.865435 -33.74819)
-33.524414,150.624283,Limnodynastes peronii,2429583.0,1,POINT (150.624283 -33.524414)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.524308,150.623755,Crinia signifera,2424585.0,1,POINT (150.623755 -33.524308)
-33.7586,150.852,Crinia signifera,2424585.0,1,POINT (150.852 -33.7586)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.747314,150.862256,Crinia signifera,2424585.0,1,POINT (150.862256 -33.747314)
-33.757446,150.622532,Limnodynastes peronii,2429583.0,1,POINT (150.622532 -33.757446)
-33.751739,150.679585,Limnodynastes peronii,2429583.0,1,POINT (150.679585 -33.751739)
-33.747345,150.861349,Crinia signifera,2424585.0,1,POINT (150.861349 -33.747345)
-33.725967,150.460311,Crinia signifera,2424585.0,1,POINT (150.460311 -33.725967)
-33.524468,150.624164,Limnodynastes peronii,2429583.0,1,POINT (150.624164 -33.524468)
-33.755402,150.623497,Limnodynastes peronii,2429583.0,1,POINT (150.623497 -33.755402)
-33.9801,150.839,Crinia signifera,2424585.0,1,POINT (150.839 -33.9801)
-33.7551,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7551)
-33.983368,150.886425,Litoria peronii,2427831.0,1,POINT (150.886425 -33.983368)
-33.7388,150.47,Litoria verreauxii,2427755.0,1,POINT (150.47 -33.7388)
-33.750298,150.464127,Crinia signifera,2424585.0,1,POINT (150.464127 -33.750298)
-33.7551,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7551)
-33.7269,150.699,Limnodynastes peronii,2429583.0,1,POINT (150.699 -33.7269)
-33.726073,150.460245,Crinia signifera,2424585.0,1,POINT (150.460245 -33.726073)
-33.726282,150.460713,Crinia signifera,2424585.0,1,POINT (150.460713 -33.726282)
-33.526489,150.705633,Limnodynastes peronii,2429583.0,1,POINT (150.705633 -33.526489)
-33.75771,150.622316,Crinia signifera,2424585.0,1,POINT (150.622316 -33.75771)
-33.7702,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7702)
-33.524246,150.624341,Crinia signifera,2424585.0,1,POINT (150.624341 -33.524246)
-33.842278,150.607832,Crinia signifera,2424585.0,1,POINT (150.607832 -33.842278)
-33.7549,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7549)
-33.746759,150.861784,Limnodynastes peronii,2429583.0,1,POINT (150.861784 -33.746759)
-33.842278,150.607832,Limnodynastes peronii,2429583.0,1,POINT (150.607832 -33.842278)
-33.755397,150.623391,Limnodynastes peronii,2429583.0,1,POINT (150.623391 -33.755397)
-33.619152,150.719854,Litoria quiritatus,11377651.0,1,POINT (150.719854 -33.619152)
-33.51637,150.873742,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.873742 -33.51637)
-33.6,150.9,Litoria fallax,2427671.0,1,POINT (150.9 -33.6)
-33.8,150.6,Uperoleia laevigata,2424630.0,1,POINT (150.6 -33.8)
-33.524367,150.624221,Limnodynastes peronii,2429583.0,1,POINT (150.624221 -33.524367)
-33.5177,150.874,Litoria dentata,2427847.0,1,POINT (150.874 -33.5177)
-33.5176,150.875,Litoria dentata,2427847.0,1,POINT (150.875 -33.5176)
-33.730135,150.623286,Crinia signifera,2424585.0,1,POINT (150.623286 -33.730135)
-33.5164,150.873,Crinia signifera,2424585.0,1,POINT (150.873 -33.5164)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.7849,150.76,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.76 -33.7849)
-33.687,150.55,Limnodynastes peronii,2429583.0,1,POINT (150.55 -33.687)
-33.7848,150.76,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.76 -33.7848)
-33.524278,150.623993,Limnodynastes peronii,2429583.0,1,POINT (150.623993 -33.524278)
-33.773498,150.826085,Limnodynastes peronii,2429583.0,1,POINT (150.826085 -33.773498)
-33.756348,150.623362,Crinia signifera,2424585.0,1,POINT (150.623362 -33.756348)
-33.7275,150.713,Limnodynastes peronii,2429583.0,1,POINT (150.713 -33.7275)
-33.682908,150.6763,Litoria latopalmata,2427754.0,1,POINT (150.6763 -33.682908)
-33.74939,150.863423,Crinia signifera,2424585.0,1,POINT (150.863423 -33.74939)
-33.524281,150.624329,Limnodynastes peronii,2429583.0,1,POINT (150.624329 -33.524281)
-33.5201,150.858,Litoria dentata,2427847.0,1,POINT (150.858 -33.5201)
-33.5179,150.874,Litoria dentata,2427847.0,1,POINT (150.874 -33.5179)
-33.7848,150.76,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.76 -33.7848)
-33.649821,150.806102,Crinia signifera,2424585.0,1,POINT (150.806102 -33.649821)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.747321,150.862271,Limnodynastes peronii,2429583.0,1,POINT (150.862271 -33.747321)
-33.5164,150.873,Limnodynastes peronii,2429583.0,1,POINT (150.873 -33.5164)
-33.5179,150.875,Limnodynastes peronii,2429583.0,1,POINT (150.875 -33.5179)
-33.7565,150.623186,Crinia signifera,2424585.0,1,POINT (150.623186 -33.7565)
-33.524399,150.624285,Limnodynastes peronii,2429583.0,1,POINT (150.624285 -33.524399)
-33.5164,150.873,Limnodynastes peronii,2429583.0,1,POINT (150.873 -33.5164)
-33.5155,150.871,Litoria dentata,2427847.0,1,POINT (150.871 -33.5155)
-33.842405,150.608218,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.608218 -33.842405)
-33.7554,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7554)
-33.755249,150.623608,Litoria peronii,2427831.0,1,POINT (150.623608 -33.755249)
-33.5175,150.874,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.874 -33.5175)
-33.524109,150.624188,Crinia signifera,2424585.0,1,POINT (150.624188 -33.524109)
-33.808821,150.638117,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.638117 -33.808821)
-33.808821,150.638117,Crinia signifera,2424585.0,1,POINT (150.638117 -33.808821)
-33.808821,150.638117,Crinia parinsignifera,2424593.0,1,POINT (150.638117 -33.808821)
-33.75603,150.80507,Ranoidea caerulea,10842219.0,1,POINT (150.80507 -33.75603)
-33.699673,150.489855,,,1,POINT (150.489855 -33.699673)
-33.808821,150.638117,Litoria peronii,2427831.0,1,POINT (150.638117 -33.808821)
-33.62507,150.747884,Uperoleia laevigata,2424630.0,1,POINT (150.747884 -33.62507)
-33.808821,150.638117,Limnodynastes peronii,2429583.0,1,POINT (150.638117 -33.808821)
-33.730197,150.722449,Litoria dentata,2427847.0,1,POINT (150.722449 -33.730197)
-33.624095,150.856642,Litoria fallax,2427671.0,1,POINT (150.856642 -33.624095)
-33.6872,150.55,Limnodynastes peronii,2429583.0,1,POINT (150.55 -33.6872)
-33.7008,150.572,Crinia signifera,2424585.0,1,POINT (150.572 -33.7008)
-33.694972,150.72546,Crinia signifera,2424585.0,1,POINT (150.72546 -33.694972)
-33.5177,150.874,Crinia signifera,2424585.0,1,POINT (150.874 -33.5177)
-33.5164,150.873,Crinia signifera,2424585.0,1,POINT (150.873 -33.5164)
-33.7849,150.76,Crinia signifera,2424585.0,1,POINT (150.76 -33.7849)
-33.5164,150.873,Crinia signifera,2424585.0,1,POINT (150.873 -33.5164)
-33.842405,150.608218,Uperoleia laevigata,2424630.0,1,POINT (150.608218 -33.842405)
-33.5201,150.858,Crinia signifera,2424585.0,1,POINT (150.858 -33.5201)
-33.5175,150.874,Crinia signifera,2424585.0,1,POINT (150.874 -33.5175)
-33.5177,150.874,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.874 -33.5177)
-33.5179,150.875,Litoria verreauxii,2427755.0,1,POINT (150.875 -33.5179)
-33.747321,150.862271,Crinia signifera,2424585.0,1,POINT (150.862271 -33.747321)
-33.5179,150.874,Litoria verreauxii,2427755.0,1,POINT (150.874 -33.5179)
-33.5176,150.875,Litoria verreauxii,2427755.0,1,POINT (150.875 -33.5176)
-33.5175,150.874,Litoria verreauxii,2427755.0,1,POINT (150.874 -33.5175)
-33.7626,150.739,Limnodynastes peronii,2429583.0,1,POINT (150.739 -33.7626)
-33.7853,150.648,Crinia signifera,2424585.0,1,POINT (150.648 -33.7853)
-33.5179,150.874,Limnodynastes peronii,2429583.0,1,POINT (150.874 -33.5179)
-33.524281,150.624329,Crinia signifera,2424585.0,1,POINT (150.624329 -33.524281)
-33.5201,150.858,Limnodynastes peronii,2429583.0,1,POINT (150.858 -33.5201)
-33.5179,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5179)
-33.5176,150.875,Limnodynastes peronii,2429583.0,1,POINT (150.875 -33.5176)
-33.524367,150.624221,Litoria verreauxii,2427755.0,1,POINT (150.624221 -33.524367)
-33.5176,150.875,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.875 -33.5176)
-33.5155,150.871,Limnodynastes peronii,2429583.0,1,POINT (150.871 -33.5155)
-33.7848,150.76,Crinia signifera,2424585.0,1,POINT (150.76 -33.7848)
-33.842405,150.608218,Crinia signifera,2424585.0,1,POINT (150.608218 -33.842405)
-33.7848,150.76,Crinia signifera,2424585.0,1,POINT (150.76 -33.7848)
-33.682908,150.6763,Litoria verreauxii,2427755.0,1,POINT (150.6763 -33.682908)
-33.5164,150.873,Litoria verreauxii,2427755.0,1,POINT (150.873 -33.5164)
-33.5164,150.873,Litoria verreauxii,2427755.0,1,POINT (150.873 -33.5164)
-33.5175,150.874,Limnodynastes peronii,2429583.0,1,POINT (150.874 -33.5175)
-33.5155,150.871,Crinia signifera,2424585.0,1,POINT (150.871 -33.5155)
-33.5179,150.874,Crinia signifera,2424585.0,1,POINT (150.874 -33.5179)
-33.5201,150.858,Litoria verreauxii,2427755.0,1,POINT (150.858 -33.5201)
-33.5176,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5176)
-33.842405,150.608218,Litoria verreauxii,2427755.0,1,POINT (150.608218 -33.842405)
-33.5155,150.871,Litoria verreauxii,2427755.0,1,POINT (150.871 -33.5155)
-33.5201,150.858,Crinia signifera,2424585.0,1,POINT (150.858 -33.5201)
-33.5155,150.871,Litoria verreauxii,2427755.0,1,POINT (150.871 -33.5155)
-33.5164,150.873,Crinia signifera,2424585.0,1,POINT (150.873 -33.5164)
-33.524109,150.624188,Crinia signifera,2424585.0,1,POINT (150.624188 -33.524109)
-33.5179,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5179)
-33.5175,150.874,Crinia signifera,2424585.0,1,POINT (150.874 -33.5175)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.687,150.55,Limnodynastes peronii,2429583.0,1,POINT (150.55 -33.687)
-33.7275,150.713,Limnodynastes peronii,2429583.0,1,POINT (150.713 -33.7275)
-33.5155,150.871,Limnodynastes peronii,2429583.0,1,POINT (150.871 -33.5155)
-33.5164,150.873,Litoria verreauxii,2427755.0,1,POINT (150.873 -33.5164)
-33.756348,150.623362,Crinia signifera,2424585.0,1,POINT (150.623362 -33.756348)
-33.5201,150.858,Litoria verreauxii,2427755.0,1,POINT (150.858 -33.5201)
-33.5201,150.858,Limnodynastes peronii,2429583.0,1,POINT (150.858 -33.5201)
-33.649821,150.806102,Crinia signifera,2424585.0,1,POINT (150.806102 -33.649821)
-33.5176,150.875,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.875 -33.5176)
-33.74939,150.863423,Crinia signifera,2424585.0,1,POINT (150.863423 -33.74939)
-33.842405,150.608218,Litoria verreauxii,2427755.0,1,POINT (150.608218 -33.842405)
-33.524367,150.624221,Limnodynastes peronii,2429583.0,1,POINT (150.624221 -33.524367)
-33.5179,150.874,Crinia signifera,2424585.0,1,POINT (150.874 -33.5179)
-33.747321,150.862271,Crinia signifera,2424585.0,1,POINT (150.862271 -33.747321)
-33.5179,150.874,Litoria verreauxii,2427755.0,1,POINT (150.874 -33.5179)
-33.5175,150.874,Limnodynastes peronii,2429583.0,1,POINT (150.874 -33.5175)
-33.524281,150.624329,Limnodynastes peronii,2429583.0,1,POINT (150.624329 -33.524281)
-33.5179,150.874,Limnodynastes peronii,2429583.0,1,POINT (150.874 -33.5179)
-33.5177,150.874,Litoria dentata,2427847.0,1,POINT (150.874 -33.5177)
-33.5155,150.871,Crinia signifera,2424585.0,1,POINT (150.871 -33.5155)
-33.842405,150.608218,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.608218 -33.842405)
-33.694972,150.72546,Crinia signifera,2424585.0,1,POINT (150.72546 -33.694972)
-33.7849,150.76,Crinia signifera,2424585.0,1,POINT (150.76 -33.7849)
-33.6872,150.55,Limnodynastes peronii,2429583.0,1,POINT (150.55 -33.6872)
-33.842405,150.608218,Uperoleia laevigata,2424630.0,1,POINT (150.608218 -33.842405)
-33.5164,150.873,Crinia signifera,2424585.0,1,POINT (150.873 -33.5164)
-33.7565,150.623186,Crinia signifera,2424585.0,1,POINT (150.623186 -33.7565)
-33.5179,150.874,Litoria dentata,2427847.0,1,POINT (150.874 -33.5179)
-33.5201,150.858,Litoria dentata,2427847.0,1,POINT (150.858 -33.5201)
-33.7848,150.76,Crinia signifera,2424585.0,1,POINT (150.76 -33.7848)
-33.682908,150.6763,Litoria latopalmata,2427754.0,1,POINT (150.6763 -33.682908)
-33.7553,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7553)
-33.5164,150.873,Limnodynastes peronii,2429583.0,1,POINT (150.873 -33.5164)
-33.755249,150.623608,Litoria peronii,2427831.0,1,POINT (150.623608 -33.755249)
-33.5164,150.873,Limnodynastes peronii,2429583.0,1,POINT (150.873 -33.5164)
-33.5175,150.874,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.874 -33.5175)
-33.5155,150.871,Litoria dentata,2427847.0,1,POINT (150.871 -33.5155)
-33.524278,150.623993,Limnodynastes peronii,2429583.0,1,POINT (150.623993 -33.524278)
-33.5164,150.873,Crinia signifera,2424585.0,1,POINT (150.873 -33.5164)
-33.5177,150.874,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.874 -33.5177)
-33.5177,150.874,Crinia signifera,2424585.0,1,POINT (150.874 -33.5177)
-33.5164,150.873,Litoria verreauxii,2427755.0,1,POINT (150.873 -33.5164)
-33.7626,150.739,Limnodynastes peronii,2429583.0,1,POINT (150.739 -33.7626)
-33.5176,150.875,Limnodynastes peronii,2429583.0,1,POINT (150.875 -33.5176)
-33.7848,150.76,Crinia signifera,2424585.0,1,POINT (150.76 -33.7848)
-33.773498,150.826085,Limnodynastes peronii,2429583.0,1,POINT (150.826085 -33.773498)
-33.5175,150.874,Litoria verreauxii,2427755.0,1,POINT (150.874 -33.5175)
-33.5179,150.875,Litoria verreauxii,2427755.0,1,POINT (150.875 -33.5179)
-33.7008,150.572,Crinia signifera,2424585.0,1,POINT (150.572 -33.7008)
-33.524399,150.624285,Limnodynastes peronii,2429583.0,1,POINT (150.624285 -33.524399)
-33.7849,150.76,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.76 -33.7849)
-33.730135,150.623286,Crinia signifera,2424585.0,1,POINT (150.623286 -33.730135)
-33.5176,150.875,Litoria dentata,2427847.0,1,POINT (150.875 -33.5176)
-33.842405,150.608218,Crinia signifera,2424585.0,1,POINT (150.608218 -33.842405)
-33.5179,150.875,Limnodynastes peronii,2429583.0,1,POINT (150.875 -33.5179)
-33.524367,150.624221,Litoria verreauxii,2427755.0,1,POINT (150.624221 -33.524367)
-33.747321,150.862271,Limnodynastes peronii,2429583.0,1,POINT (150.862271 -33.747321)
-33.7853,150.648,Crinia signifera,2424585.0,1,POINT (150.648 -33.7853)
-33.524281,150.624329,Crinia signifera,2424585.0,1,POINT (150.624329 -33.524281)
-33.682908,150.6763,Litoria verreauxii,2427755.0,1,POINT (150.6763 -33.682908)
-33.7848,150.76,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.76 -33.7848)
-33.7554,150.724,Limnodynastes peronii,2429583.0,1,POINT (150.724 -33.7554)
-33.5176,150.875,Litoria verreauxii,2427755.0,1,POINT (150.875 -33.5176)
-33.5176,150.875,Crinia signifera,2424585.0,1,POINT (150.875 -33.5176)
-33.7848,150.76,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.76 -33.7848)
-33.794599,150.623958,Uperoleia laevigata,2424630.0,1,POINT (150.623958 -33.794599)
-33.879317,150.71266,Crinia signifera,2424585.0,1,POINT (150.71266 -33.879317)
-33.94104,150.84079,Crinia signifera,2424585.0,1,POINT (150.84079 -33.94104)
-33.539243,150.754522,Limnodynastes peronii,2429583.0,1,POINT (150.754522 -33.539243)
-33.539243,150.754522,Crinia signifera,2424585.0,1,POINT (150.754522 -33.539243)
-33.88407,150.613242,Crinia signifera,2424585.0,1,POINT (150.613242 -33.88407)
-33.88407,150.613242,Litoria fallax,2427671.0,1,POINT (150.613242 -33.88407)
-33.539243,150.754522,Litoria ewingii,2427705.0,1,POINT (150.754522 -33.539243)
-33.932939,150.634489,Crinia signifera,2424585.0,1,POINT (150.634489 -33.932939)
-33.60835,150.888005,Crinia signifera,2424585.0,1,POINT (150.888005 -33.60835)
-33.608412,150.890452,Crinia signifera,2424585.0,1,POINT (150.890452 -33.608412)
-33.81067,150.654871,Crinia signifera,2424585.0,1,POINT (150.654871 -33.81067)
-33.6887,150.78,Crinia signifera,2424585.0,1,POINT (150.78 -33.6887)
-33.5619,150.82,Crinia signifera,2424585.0,1,POINT (150.82 -33.5619)
-33.608419,150.890444,Crinia signifera,2424585.0,1,POINT (150.890444 -33.608419)
-33.608138,150.890217,Crinia signifera,2424585.0,1,POINT (150.890217 -33.608138)
-33.749473,150.863386,Crinia signifera,2424585.0,1,POINT (150.863386 -33.749473)
-33.7907,150.662,Crinia signifera,2424585.0,1,POINT (150.662 -33.7907)
-33.7358,150.715,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.715 -33.7358)
-33.608414,150.890447,Crinia signifera,2424585.0,1,POINT (150.890447 -33.608414)
-33.7357,150.715,Limnodynastes tasmaniensis,2429578.0,1,POINT (150.715 -33.7357)
-33.6839,150.581,Limnodynastes peronii,2429583.0,1,POINT (150.581 -33.6839)
-33.5805,150.891,Crinia signifera,2424585.0,1,POINT (150.891 -33.5805)
-33.7702,150.695,Limnodynastes peronii,2429583.0,1,POINT (150.695 -33.7702)
-33.7358,150.715,Limnodynastes peronii,2429583.0,1,POINT (150.715 -33.7358)
