decimalLatitude,decimalLongitude,occurrenceStatus,species
-33.7052,150.562,1,Crinia signifera
-33.608365,150.884341,1,Crinia signifera
-33.709283,150.598759,1,Crinia signifera
-33.836239,151.074615,1,Crinia signifera
-33.756378,150.623366,1,Crinia signifera
-34.048623,151.040732,1,Crinia signifera
-33.7575,151.145,1,Crinia signifera
-33.608789,150.884132,1,Crinia signifera
-33.756348,150.623815,1,Crinia signifera
-34.1574,150.799,1,Crinia signifera
-33.709254,150.598903,1,Crinia signifera
-33.818555,150.82792,1,Crinia signifera
-33.759226,150.755661,1,Crinia signifera
-33.756394,150.623291,1,Crinia signifera
-34.048401,151.040841,1,Crinia signifera
-33.76476,151.121596,1,Crinia signifera
-33.83618,151.074865,1,Crinia signifera
-33.608139,150.890124,1,Crinia signifera
-33.5179,150.875,1,Crinia signifera
-33.6183,151.015,1,Crinia signifera
-34.04837,151.040751,1,Crinia signifera
-33.5181,150.875,1,Crinia signifera
-33.6178,150.894,1,Crinia signifera
-33.9038,151.073,1,Crinia signifera
-33.756195,150.623187,1,Crinia signifera
-33.914703,150.982822,1,Crinia signifera
-33.931366,150.632807,1,Crinia signifera
-33.764771,151.121578,1,Crinia signifera
-33.608182,150.89018,1,Crinia signifera
-33.5655,150.845,1,Crinia signifera
-33.837196,151.072321,1,Crinia signifera
-33.6178,150.894,1,Crinia signifera
-33.757478,150.627323,1,Crinia signifera
-33.947754,150.822056,1,Crinia signifera
-33.931448,150.633056,1,Crinia signifera
-33.838815,151.068083,1,Crinia signifera
-33.608138,150.890126,1,Crinia signifera
-33.7907,150.662,1,Crinia signifera
-33.8077,151.133,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-33.715607,151.06547,1,Crinia signifera
-34.085266,151.019462,1,Crinia signifera
-33.608806,150.884049,1,Crinia signifera
-33.95484,150.959209,1,Crinia signifera
-33.77865,151.017143,1,Crinia signifera
-33.9039,151.073,1,Crinia signifera
-33.836364,151.075693,1,Crinia signifera
-33.914671,150.982829,1,Crinia signifera
-33.779633,151.022882,1,Crinia signifera
-33.963165,150.957774,1,Crinia signifera
-33.9367,151.118,1,Crinia signifera
-33.8079,150.66,1,Crinia signifera
-33.608182,150.89018,1,Crinia signifera
-33.719241,150.908572,1,Crinia signifera
-33.840851,151.069426,1,Crinia signifera
-33.818555,150.82792,1,Crinia signifera
-33.9038,151.073,1,Crinia signifera
-34.052,150.529,1,Crinia signifera
-33.76476,151.121596,1,Crinia signifera
-33.931448,150.633056,1,Crinia signifera
-33.914703,150.982822,1,Crinia signifera
-33.630798,151.146501,1,Crinia signifera
-33.608139,150.890124,1,Crinia signifera
-33.505995,150.792098,1,Crinia signifera
-33.505871,150.792216,1,Crinia signifera
-33.709283,150.598759,1,Crinia signifera
-34.031393,151.037264,1,Crinia signifera
-33.837276,151.072416,1,Crinia signifera
-33.759226,150.755661,1,Crinia signifera
-33.77865,151.017143,1,Crinia signifera
-33.756394,150.623291,1,Crinia signifera
-33.756378,150.623366,1,Crinia signifera
-33.841299,151.070067,1,Crinia signifera
-33.840083,151.069955,1,Crinia signifera
-33.6178,150.894,1,Crinia signifera
-34.048623,151.040732,1,Crinia signifera
-33.8079,150.66,1,Crinia signifera
-33.7042,150.988,1,Crinia signifera
-34.041,151.079,1,Crinia signifera
-33.947754,150.822056,1,Crinia signifera
-33.931366,150.632807,1,Crinia signifera
-33.5655,150.845,1,Crinia signifera
-33.709254,150.598903,1,Crinia signifera
-33.7175,150.992,1,Crinia signifera
-33.808136,151.135144,1,Crinia signifera
-33.840873,151.069553,1,Crinia signifera
-34.1477,150.827,1,Crinia signifera
-33.757478,150.627323,1,Crinia signifera
-33.838879,151.068164,1,Crinia signifera
-33.715607,151.06547,1,Crinia signifera
-33.7575,151.145,1,Crinia signifera
-34.1479,150.827,1,Crinia signifera
-34.048401,151.040841,1,Crinia signifera
-33.524261,150.624139,1,Crinia signifera
-33.911232,151.141564,1,Crinia signifera
-34.085266,151.019462,1,Crinia signifera
-34.120812,151.134994,1,Crinia signifera
-33.9367,151.118,1,Crinia signifera
-33.8101,150.654,1,Crinia signifera
-33.836364,151.075693,1,Crinia signifera
-33.726717,150.968582,1,Crinia signifera
-33.608138,150.890126,1,Crinia signifera
-33.914671,150.982829,1,Crinia signifera
-33.608365,150.884341,1,Crinia signifera
-33.963165,150.957774,1,Crinia signifera
-33.837196,151.072321,1,Crinia signifera
-33.6178,150.894,1,Crinia signifera
-33.8077,151.133,1,Crinia signifera
-34.1574,150.799,1,Crinia signifera
-33.75635,150.62335,1,Crinia signifera
-33.756205,150.623293,1,Crinia signifera
-33.921875,150.763388,1,Crinia signifera
-33.667566,151.140641,1,Crinia signifera
-34.137239,151.114005,1,Crinia signifera
-33.6183,151.015,1,Crinia signifera
-33.719247,150.908591,1,Crinia signifera
-34.0648,151.136,1,Crinia signifera
-33.756195,150.623187,1,Crinia signifera
-33.756348,150.623815,1,Crinia signifera
-33.759172,150.755636,1,Crinia signifera
-33.9039,151.073,1,Crinia signifera
-33.8892,150.827,1,Crinia signifera
-33.6178,150.894,1,Crinia signifera
-34.0668,151.015091,1,Crinia signifera
-33.508241,150.371521,1,Crinia signifera
-33.8525,151.099,1,Crinia signifera
-33.7018,150.565,1,Crinia signifera
-33.685889,150.534012,1,Crinia signifera
-33.7052,150.562,1,Crinia signifera
-33.5181,150.875,1,Crinia signifera
-33.7025,150.565,1,Crinia signifera
-34.04834,151.04083,1,Crinia signifera
-33.5179,150.875,1,Crinia signifera
-33.7174,150.993,1,Crinia signifera
-34.0522,150.528,1,Crinia signifera
-33.83618,151.074865,1,Crinia signifera
-33.838815,151.068083,1,Crinia signifera
-33.840665,151.069234,1,Crinia signifera
-33.608789,150.884132,1,Crinia signifera
-33.7907,150.662,1,Crinia signifera
-33.6854,150.884,1,Crinia signifera
-33.779633,151.022882,1,Crinia signifera
-33.59993,150.893808,1,Crinia signifera
-33.937,151.118,1,Crinia signifera
-33.719299,150.908442,1,Crinia signifera
-34.1368,151.114,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-34.0411,151.079,1,Crinia signifera
-34.0411,151.079,1,Crinia signifera
-34.120797,151.134998,1,Crinia signifera
-33.6742,150.969,1,Crinia signifera
-33.608806,150.884049,1,Crinia signifera
-34.04837,151.040751,1,Crinia signifera
-33.764771,151.121578,1,Crinia signifera
-33.7078,150.292,1,Crinia signifera
-33.77,151.145,1,Crinia signifera
-33.95484,150.959209,1,Crinia signifera
-33.878357,150.833147,1,Crinia signifera
-33.836239,151.074615,1,Crinia signifera
-33.7079,150.292,1,Crinia signifera
-34.041366,151.056882,1,Crinia signifera
-34.216568,150.852188,1,Crinia signifera
-34.19944,150.710346,1,Crinia signifera
-33.682853,150.903911,1,Crinia signifera
-33.756378,150.62332,1,Crinia signifera
-33.756378,150.623358,1,Crinia signifera
-33.685693,150.535692,1,Crinia signifera
-33.726562,150.968532,1,Crinia signifera
-33.251284,150.194933,1,Crinia signifera
-34.040527,151.045634,1,Crinia signifera
-33.7078,150.292,1,Crinia signifera
-33.756406,150.623163,1,Crinia signifera
-33.709117,150.598546,1,Crinia signifera
-33.748142,151.144024,1,Crinia signifera
-34.0543,150.77,1,Crinia signifera
-33.6186,151.015,1,Crinia signifera
-33.701782,151.092671,1,Crinia signifera
-34.1478,150.827,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-33.604675,151.021092,1,Crinia signifera
-33.732243,150.235961,1,Crinia signifera
-34.05011,151.015409,1,Crinia signifera
-33.701803,151.092696,1,Crinia signifera
-33.480304,150.817475,1,Crinia signifera
-33.842987,151.062195,1,Crinia signifera
-33.744105,150.864978,1,Crinia signifera
-33.551,150.241,1,Crinia signifera
-33.8636,150.813,1,Crinia signifera
-33.614437,151.039661,1,Crinia signifera
-33.756271,150.623255,1,Crinia signifera
-33.930528,150.832138,1,Crinia signifera
-33.8387,151.074,1,Crinia signifera
-33.795401,150.743484,1,Crinia signifera
-34.2083,150.978,1,Crinia signifera
-33.727105,150.698794,1,Crinia signifera
-33.500458,150.955191,1,Crinia signifera
-33.493,150.735,1,Crinia signifera
-33.717377,150.928922,1,Crinia signifera
-34.065186,150.730025,1,Crinia signifera
-33.817688,150.828323,1,Crinia signifera
-33.5625,150.82,1,Crinia signifera
-33.756378,150.623402,1,Crinia signifera
-33.7175,150.46,1,Crinia signifera
-34.0517,151.013,1,Crinia signifera
-33.837348,151.075959,1,Crinia signifera
-33.701874,151.092641,1,Crinia signifera
-33.714598,151.08302,1,Crinia signifera
-33.4747,150.172,1,Crinia signifera
-33.7078,150.292,1,Crinia signifera
-33.759796,151.113301,1,Crinia signifera
-34.085846,151.019616,1,Crinia signifera
-33.756331,150.62335,1,Crinia signifera
-34.1478,150.827,1,Crinia signifera
-33.766595,150.743537,1,Crinia signifera
-33.732265,150.235976,1,Crinia signifera
-33.767872,150.730873,1,Crinia signifera
-33.930512,150.832156,1,Crinia signifera
-33.6635,151.099,1,Crinia signifera
-33.672852,150.538128,1,Crinia signifera
-33.749477,150.863519,1,Crinia signifera
-33.8248,151.143,1,Crinia signifera
-33.756376,150.623343,1,Crinia signifera
-33.8374,151.059,1,Crinia signifera
-33.709199,150.598617,1,Crinia signifera
-33.507323,150.371404,1,Crinia signifera
-33.783885,151.117063,1,Crinia signifera
-34.052,151.013,1,Crinia signifera
-33.7079,150.292,1,Crinia signifera
-34.1477,150.827,1,Crinia signifera
-33.700433,151.085251,1,Crinia signifera
-33.754848,151.029492,1,Crinia signifera
-33.704704,150.314687,1,Crinia signifera
-34.2238,150.961,1,Crinia signifera
-33.980652,151.079115,1,Crinia signifera
-33.686279,150.263662,1,Crinia signifera
-34.2263,150.951,1,Crinia signifera
-33.70047,150.584086,1,Crinia signifera
-33.763824,151.084012,1,Crinia signifera
-34.075553,150.757157,1,Crinia signifera
-33.794598,151.034935,1,Crinia signifera
-33.793365,150.892528,1,Crinia signifera
-33.80954,150.873149,1,Crinia signifera
-34.2238,150.961,1,Crinia signifera
-34.0425,151.076,1,Crinia signifera
-33.7568,151.02,1,Crinia signifera
-33.695416,150.552487,1,Crinia signifera
-34.2238,150.961,1,Crinia signifera
-33.68631,150.26377,1,Crinia signifera
-33.756482,150.623472,1,Crinia signifera
-33.758019,150.626842,1,Crinia signifera
-33.524261,150.624211,1,Crinia signifera
-33.842119,151.070081,1,Crinia signifera
-33.77948,151.023278,1,Crinia signifera
-33.535662,150.192627,1,Crinia signifera
-33.4747,150.172,1,Crinia signifera
-33.756256,150.623158,1,Crinia signifera
-34.139611,151.114374,1,Crinia signifera
-34.0398,151.073,1,Crinia signifera
-33.756394,150.623277,1,Crinia signifera
-33.756317,150.623083,1,Crinia signifera
-34.091151,151.074207,1,Crinia signifera
-33.600189,150.894099,1,Crinia signifera
-34.2238,150.961,1,Crinia signifera
-33.750178,150.464939,1,Crinia signifera
-33.537903,150.42281,1,Crinia signifera
-33.693029,150.324305,1,Crinia signifera
-33.740852,150.976593,1,Crinia signifera
-33.501099,150.68967,1,Crinia signifera
-33.800496,150.674564,1,Crinia signifera
-34.052,151.013,1,Crinia signifera
-34.0523,151.013,1,Crinia signifera
-33.980652,151.079115,1,Crinia signifera
-33.727105,150.698794,1,Crinia signifera
-33.763824,151.084012,1,Crinia signifera
-33.756378,150.623358,1,Crinia signifera
-33.756406,150.623163,1,Crinia signifera
-34.0398,151.073,1,Crinia signifera
-34.2238,150.961,1,Crinia signifera
-33.77948,151.023278,1,Crinia signifera
-33.701803,151.092696,1,Crinia signifera
-33.837348,151.075959,1,Crinia signifera
-33.251284,150.194933,1,Crinia signifera
-34.0425,151.076,1,Crinia signifera
-33.672852,150.538128,1,Crinia signifera
-33.693029,150.324305,1,Crinia signifera
-33.726562,150.968532,1,Crinia signifera
-33.817688,150.828323,1,Crinia signifera
-33.8387,151.074,1,Crinia signifera
-33.7079,150.292,1,Crinia signifera
-33.701782,151.092671,1,Crinia signifera
-33.701874,151.092641,1,Crinia signifera
-33.5625,150.82,1,Crinia signifera
-34.05011,151.015409,1,Crinia signifera
-33.686279,150.263662,1,Crinia signifera
-34.052,151.013,1,Crinia signifera
-33.4747,150.172,1,Crinia signifera
-33.524261,150.624211,1,Crinia signifera
-33.600189,150.894099,1,Crinia signifera
-33.4747,150.172,1,Crinia signifera
-33.740852,150.976593,1,Crinia signifera
-34.091151,151.074207,1,Crinia signifera
-33.480304,150.817475,1,Crinia signifera
-33.732243,150.235961,1,Crinia signifera
-34.1477,150.827,1,Crinia signifera
-34.139611,151.114374,1,Crinia signifera
-33.709117,150.598546,1,Crinia signifera
-33.717377,150.928922,1,Crinia signifera
-33.754848,151.029492,1,Crinia signifera
-33.7078,150.292,1,Crinia signifera
-33.749477,150.863519,1,Crinia signifera
-34.2263,150.951,1,Crinia signifera
-33.70047,150.584086,1,Crinia signifera
-34.0543,150.77,1,Crinia signifera
-33.756256,150.623158,1,Crinia signifera
-33.756331,150.62335,1,Crinia signifera
-34.0523,151.013,1,Crinia signifera
-33.8374,151.059,1,Crinia signifera
-34.2238,150.961,1,Crinia signifera
-33.756482,150.623472,1,Crinia signifera
-33.756317,150.623083,1,Crinia signifera
-33.7175,150.46,1,Crinia signifera
-33.842119,151.070081,1,Crinia signifera
-33.604675,151.021092,1,Crinia signifera
-34.2083,150.978,1,Crinia signifera
-33.68631,150.26377,1,Crinia signifera
-33.6635,151.099,1,Crinia signifera
-33.614437,151.039661,1,Crinia signifera
-33.766595,150.743537,1,Crinia signifera
-33.756394,150.623277,1,Crinia signifera
-34.0517,151.013,1,Crinia signifera
-33.930528,150.832138,1,Crinia signifera
-33.80954,150.873149,1,Crinia signifera
-33.756378,150.62332,1,Crinia signifera
-33.535662,150.192627,1,Crinia signifera
-33.551,150.241,1,Crinia signifera
-33.493,150.735,1,Crinia signifera
-33.518,150.875,1,Crinia signifera
-33.704704,150.314687,1,Crinia signifera
-33.685693,150.535692,1,Crinia signifera
-34.2238,150.961,1,Crinia signifera
-33.930512,150.832156,1,Crinia signifera
-34.040527,151.045634,1,Crinia signifera
-33.744105,150.864978,1,Crinia signifera
-33.500458,150.955191,1,Crinia signifera
-33.842987,151.062195,1,Crinia signifera
-33.8636,150.813,1,Crinia signifera
-33.695416,150.552487,1,Crinia signifera
-33.501099,150.68967,1,Crinia signifera
-33.767872,150.730873,1,Crinia signifera
-33.732265,150.235976,1,Crinia signifera
-33.759796,151.113301,1,Crinia signifera
-33.709199,150.598617,1,Crinia signifera
-33.537903,150.42281,1,Crinia signifera
-34.2238,150.961,1,Crinia signifera
-33.750178,150.464939,1,Crinia signifera
-34.1478,150.827,1,Crinia signifera
-33.700433,151.085251,1,Crinia signifera
-33.756378,150.623402,1,Crinia signifera
-33.758019,150.626842,1,Crinia signifera
-34.075553,150.757157,1,Crinia signifera
-33.8248,151.143,1,Crinia signifera
-33.756271,150.623255,1,Crinia signifera
-33.7568,151.02,1,Crinia signifera
-33.507323,150.371404,1,Crinia signifera
-33.6186,151.015,1,Crinia signifera
-34.065186,150.730025,1,Crinia signifera
-33.756376,150.623343,1,Crinia signifera
-33.7078,150.292,1,Crinia signifera
-33.714598,151.08302,1,Crinia signifera
-34.052,151.013,1,Crinia signifera
-33.748142,151.144024,1,Crinia signifera
-34.085846,151.019616,1,Crinia signifera
-33.795401,150.743484,1,Crinia signifera
-33.800496,150.674564,1,Crinia signifera
-33.793365,150.892528,1,Crinia signifera
-33.783885,151.117063,1,Crinia signifera
-33.794598,151.034935,1,Crinia signifera
-34.1478,150.827,1,Crinia signifera
-34.137086,151.114161,1,Crinia signifera
-33.789323,151.145436,1,Crinia signifera
-33.644379,150.859796,1,Crinia signifera
-34.111367,150.938697,1,Crinia signifera
-33.614752,150.717765,1,Crinia signifera
-33.358247,150.181967,1,Crinia signifera
-33.707915,150.727731,1,Crinia signifera
-34.056794,150.678841,1,Crinia signifera
-33.344013,150.17727,1,Crinia signifera
-33.344013,150.17727,1,Crinia signifera
-34.048191,150.862517,1,Crinia signifera
-34.065369,150.998671,1,Crinia signifera
-34.094938,150.979467,1,Crinia signifera
-33.674516,150.787418,1,Crinia signifera
-33.344013,150.17727,1,Crinia signifera
-34.056794,150.678841,1,Crinia signifera
-34.202314,150.946441,1,Crinia signifera
-34.103613,150.968042,1,Crinia signifera
-33.94105,150.964102,1,Crinia signifera
-34.232603,150.870319,1,Crinia signifera
-33.587752,150.250252,1,Crinia signifera
-34.2442,150.94,1,Crinia signifera
-33.50058,150.954526,1,Crinia signifera
-33.7285,150.301,1,Crinia signifera
-33.616943,150.928886,1,Crinia signifera
-34.2392,150.917,1,Crinia signifera
-33.782837,151.017019,1,Crinia signifera
-33.251288,150.194961,1,Crinia signifera
-33.7682,151.124,1,Crinia signifera
-33.700378,150.484243,1,Crinia signifera
-33.714414,151.082821,1,Crinia signifera
-33.757261,151.105238,1,Crinia signifera
-33.70525,150.966671,1,Crinia signifera
-33.505493,150.792851,1,Crinia signifera
-33.759827,151.113158,1,Crinia signifera
-33.760875,151.107993,1,Crinia signifera
-33.5029,150.824,1,Crinia signifera
-33.79837,151.149091,1,Crinia signifera
-34.2391,150.915,1,Crinia signifera
-33.756317,150.623222,1,Crinia signifera
-33.756505,150.623268,1,Crinia signifera
-34.0812,151.145,1,Crinia signifera
-33.7084,150.985,1,Crinia signifera
-33.756283,150.623333,1,Crinia signifera
-34.0114,150.821,1,Crinia signifera
-33.75642,150.623438,1,Crinia signifera
-33.8232,151.138,1,Crinia signifera
-33.6002,150.928,1,Crinia signifera
-33.756256,150.623334,1,Crinia signifera
-33.7079,150.292,1,Crinia signifera
-33.617198,150.928735,1,Crinia signifera
-33.760424,151.107834,1,Crinia signifera
-33.768565,150.857155,1,Crinia signifera
-34.2499,150.938,1,Crinia signifera
-33.620575,150.160398,1,Crinia signifera
-34.066986,150.769468,1,Crinia signifera
-33.756256,150.623282,1,Crinia signifera
-33.819,151.058,1,Crinia signifera
-34.084829,151.055975,1,Crinia signifera
-34.051147,151.025699,1,Crinia signifera
-33.756317,150.623256,1,Crinia signifera
-33.756287,150.623168,1,Crinia signifera
-34.2468,150.94,1,Crinia signifera
-33.75592,150.622932,1,Crinia signifera
-33.756165,150.623297,1,Crinia signifera
-33.698781,150.365318,1,Crinia signifera
-33.662231,151.149944,1,Crinia signifera
-33.756195,150.623208,1,Crinia signifera
-34.137119,151.11419,1,Crinia signifera
-33.756165,150.623061,1,Crinia signifera
-33.701887,151.092709,1,Crinia signifera
-33.749528,150.866185,1,Crinia signifera
-33.65891,150.606087,1,Crinia signifera
-34.1856,150.944,1,Crinia signifera
-33.619725,150.99433,1,Crinia signifera
-34.1222,150.972,1,Crinia signifera
-34.084794,151.055871,1,Crinia signifera
-33.844009,151.073001,1,Crinia signifera
-33.581811,150.251497,1,Crinia signifera
-33.756195,150.623071,1,Crinia signifera
-34.1858,150.944,1,Crinia signifera
-33.760071,151.11311,1,Crinia signifera
-33.775654,150.866907,1,Crinia signifera
-33.756295,150.623246,1,Crinia signifera
-33.71255,150.602944,1,Crinia signifera
-33.718,150.427,1,Crinia signifera
-33.618679,150.994559,1,Crinia signifera
-33.836229,151.061334,1,Crinia signifera
-33.791,151.146,1,Crinia signifera
-33.712755,150.602852,1,Crinia signifera
-33.775784,150.86715,1,Crinia signifera
-33.75647,150.623053,1,Crinia signifera
-33.756523,150.623336,1,Crinia signifera
-33.7148,150.427,1,Crinia signifera
-33.726636,150.968501,1,Crinia signifera
-34.0549,151.055,1,Crinia signifera
-34.0918,151.029,1,Crinia signifera
